url_path,views_total,views_unique
/ConnorStoneAstro/AutoProf/blob/main/autoprof/autoprof.py,2,2
/ConnorStoneAstro/AutoProf,2,1
/ConnorStoneAstro/AutoProf/blob/main/README.md,1,1
/ConnorStoneAstro/AutoProf/blob/main/requirements.txt,1,1
/ConnorStoneAstro/AutoProf/tree/main/autoprof,1,1
