url_path,views_total,views_unique
/ConnorStoneAstro/AutoProf,13,12
/ConnorStoneAstro/AutoProf/blob/main/docs/index.rst,2,2
/ConnorStoneAstro/AutoProf/blob/main/test/test_config.py,2,2
/ConnorStoneAstro/AutoProf/blob/main/test/test_ESO479-G1_r.fits,2,2
/ConnorStoneAstro/AutoProf/commit/fc7aeb9d0065e2d6c41222dbfbfff9f362f3c320,2,2
/ConnorStoneAstro/AutoProf/tree/main/test,2,2
/ConnorStoneAstro/AutoProf/tree/main/autoprof,1,1
