url_path,views_total,views_unique
/Autostronomy/AutoProf,10,5
/Autostronomy/AutoProf/issues/8,5,1
/Autostronomy/AutoProf/issues,3,1
/Autostronomy/AutoProf/pulls,2,1
/Autostronomy/AutoProf/forks,1,1
/Autostronomy/AutoProf/pull/6,1,1
/Autostronomy/AutoProf/pull/6/commits,1,1
