url_path,views_total,views_unique
/Autostronomy/AutoProf/tree/main/autoprof,10,3
/Autostronomy/AutoProf,8,8
/Autostronomy/AutoProf/tree/main/autoprof/_static,8,2
/Autostronomy/AutoProf/issues,6,3
/Autostronomy/AutoProf/blob/main/autoprof/_static/AP_logo.png,4,2
/Autostronomy/AutoProf/blob/main/autoprof/_static/AP_logo_white.png,4,2
/Autostronomy/AutoProf/issues/10,3,1
/Autostronomy/AutoProf/blob/main/docs/install.rst,2,1
/Autostronomy/AutoProf/blob/main/README.md,2,1
/Autostronomy/AutoProf/commit/e7cf7dce70c26188e208b3b1dda4c12c1cc0955a,1,1
