url_path,views_total,views_unique
/Autostronomy/AutoProf/tree/main/autoprof,15,4
/Autostronomy/AutoProf,8,8
/Autostronomy/AutoProf/tree/main/autoprof/_static,8,2
/Autostronomy/AutoProf/issues,6,3
/Autostronomy/AutoProf/blob/main/autoprof/_static/AP_logo.png,4,2
/Autostronomy/AutoProf/blob/main/autoprof/_static/AP_logo_white.png,4,2
/Autostronomy/AutoProf/blob/main/autoprof/pipeline_steps/Check_Fit.py,4,1
/Autostronomy/AutoProf/tree/main/autoprof/pipeline_steps,4,1
/Autostronomy/AutoProf/issues/10,3,1
/Autostronomy/AutoProf/blob/main/docs/install.rst,2,1
