url_path,views_total,views_unique
/Autostronomy/AutoProf,13,9
/Autostronomy/AutoProf/tree/main/test,12,2
/Autostronomy/AutoProf/blob/main/test/test_forced_config.py,5,1
/Autostronomy/AutoProf/blob/main/requirements.txt,4,2
/Autostronomy/AutoProf/issues,4,2
/Autostronomy/AutoProf/commits/main,4,1
/Autostronomy/AutoProf/blame/main/test/test_forced_config.py,3,1
/Autostronomy/AutoProf/issues/18,3,1
/Autostronomy/AutoProf/blame/main/requirements.txt,2,1
/Autostronomy/AutoProf/blob/main/requirements_build.txt,2,1
