url_path,views_total,views_unique
/Autostronomy/AutoProf/tree/main/test,11,3
/Autostronomy/AutoProf,10,8
/Autostronomy/AutoProf/tree/main/docs,8,1
/Autostronomy/AutoProf/tree/main/docs/_build,8,1
/Autostronomy/AutoProf/tree/main/autoprof,7,2
/Autostronomy/AutoProf/blob/main/test/test_batch_config.py,6,1
/Autostronomy/AutoProf/blame/main/test/test_batch_config.py,4,1
/Autostronomy/AutoProf/tree/main/docs/_build/_modules,4,1
/Autostronomy/AutoProf/tree/main/docs/_build/_modules/autoprofutils,4,1
/Autostronomy/AutoProf/issues,3,2
