url_path,views_total,views_unique
/Autostronomy/AutoProf/tree/main/autoprof,28,2
/Autostronomy/AutoProf,11,5
/Autostronomy/AutoProf/tree/main,11,3
/Autostronomy/AutoProf/tree/main/autoprof/_static,11,1
/Autostronomy/AutoProf/blob/main/autoprof/autoprof.py,10,1
/Autostronomy/AutoProf/tree/main/docs,6,2
/Autostronomy/AutoProf/blob/main/autoprof/_static/AP_logo.png,6,1
/Autostronomy/AutoProf/blob/main/autoprof/_static/AP_logo_white.png,4,1
/Autostronomy/AutoProf/blob/main/setup.py,4,1
/Autostronomy/AutoProf/blob/main/test/test_ESO479-G1_r.fits,4,1
