url_path,views_total,views_unique
/Autostronomy/AutoProf,10,4
/Autostronomy/AutoProf/tree/main/autoprof,8,2
/Autostronomy/AutoProf/tree/main/autoprof/_static,7,1
/Autostronomy/AutoProf/blob/main/autoprof/_static/AP_logo.png,4,1
/Autostronomy/AutoProf/blob/main/test/test_ESO479-G1_r.fits,4,1
/Autostronomy/AutoProf/tree/main/test,4,1
/Autostronomy/AutoProf/tree/main,3,2
/Autostronomy/AutoProf/blob/36521b1f2eef1649d2fc75aa8f3e7525b33f60a7/autoprof/autoprofutils/SharedFunctions.py,2,1
/Autostronomy/AutoProf/blob/36521b1f2eef1649d2fc75aa8f3e7525b33f60a7/docs/defaultpipeline.rst,2,1
/Autostronomy/AutoProf/blob/main/autoprof/autoprof.py,2,1
