url_path,views_total,views_unique
/Autostronomy/AutoProf/tree/main/test,20,2
/Autostronomy/AutoProf/tree/main/autoprof,16,4
/Autostronomy/AutoProf/blob/main/test/runtests.sh,7,2
/Autostronomy/AutoProf/tree/main/autoprof/autoprofutils,6,3
/Autostronomy/AutoProf/tree/main/autoprof/pipeline_steps,6,3
/Autostronomy/AutoProf/blob/main/README.md,6,1
/Autostronomy/AutoProf/blob/main/requirements.txt,6,1
/Autostronomy/AutoProf/blob/main/test/clearresults.sh,5,2
/Autostronomy/AutoProf/tree/main/autoprof/media,5,2
/Autostronomy/AutoProf/blob/main/autoprof/autoprofutils/Diagnostic_Plots.py,5,1
